unit,geo,time,values
MIO_PPS_EU27_2020,NLZZ,2020,732.95
MIO_PPS_EU27_2020,NO,2020,229504.8
MIO_PPS_EU27_2020,NO0,2020,203903.09
MIO_PPS_EU27_2020,NO02,2020,11126.85
MIO_PPS_EU27_2020,NO06,2020,16674.17
MIO_PPS_EU27_2020,NO07,2020,16356.22
MIO_PPS_EU27_2020,NO08,2020,85955.53
MIO_PPS_EU27_2020,NO09,2020,21681.3
MIO_PPS_EU27_2020,NO0A,2020,52023.9
MIO_PPS_EU27_2020,NO0B,2020,85.12
MIO_PPS_EU27_2020,NOZ,2020,25601.71
MIO_PPS_EU27_2020,NOZZ,2020,25601.71
MIO_PPS_EU27_2020,PL,2020,876727.82
MIO_PPS_EU27_2020,PL2,2020,173419.2
MIO_PPS_EU27_2020,PL21,2020,71056.88
MIO_PPS_EU27_2020,PL22,2020,102362.75
MIO_PPS_EU27_2020,PL4,2020,138688.69
MIO_PPS_EU27_2020,PL41,2020,87562.67
MIO_PPS_EU27_2020,PL42,2020,32363.96
MIO_PPS_EU27_2020,PL43,2020,18762.06
MIO_PPS_EU27_2020,PL5,2020,90954.95
MIO_PPS_EU27_2020,PL51,2020,73375.74
MIO_PPS_EU27_2020,PL52,2020,17579.21
MIO_PPS_EU27_2020,PL6,2020,112193.41
MIO_PPS_EU27_2020,PL61,2020,38421.69
MIO_PPS_EU27_2020,PL62,2020,22755.56
MIO_PPS_EU27_2020,PL63,2020,51016.17
MIO_PPS_EU27_2020,PL7,2020,74416.37
MIO_PPS_EU27_2020,PL71,2020,54175.11
MIO_PPS_EU27_2020,PL72,2020,20241.26
MIO_PPS_EU27_2020,PL8,2020,86025.57
MIO_PPS_EU27_2020,PL81,2020,32813.6
MIO_PPS_EU27_2020,PL82,2020,33486.35
MIO_PPS_EU27_2020,PL84,2020,19725.63
MIO_PPS_EU27_2020,PL9,2020,201029.2
MIO_PPS_EU27_2020,PL91,2020,155286.03
MIO_PPS_EU27_2020,PL92,2020,45743.17
MIO_PPS_EU27_2020,PT,2020,235776.39
MIO_PPS_EU27_2020,PT1,2020,225471.91
MIO_PPS_EU27_2020,PT11,2020,71230.59
MIO_PPS_EU27_2020,PT15,2020,10027.35
MIO_PPS_EU27_2020,PT16,2020,45304.45
MIO_PPS_EU27_2020,PT17,2020,84239.23
MIO_PPS_EU27_2020,PT18,2020,14670.29
MIO_PPS_EU27_2020,PT2,2020,4895.07
MIO_PPS_EU27_2020,PT20,2020,4895.07
MIO_PPS_EU27_2020,PT3,2020,5232.01
MIO_PPS_EU27_2020,PT30,2020,5232.01
MIO_PPS_EU27_2020,PTZ,2020,177.4
MIO_PPS_EU27_2020,PTZZ,2020,177.4
MIO_PPS_EU27_2020,RO,2020,420686.49
MIO_PPS_EU27_2020,RO1,2020,99980.69
MIO_PPS_EU27_2020,RO11,2020,52109.3
MIO_PPS_EU27_2020,RO12,2020,47871.39
MIO_PPS_EU27_2020,RO2,2020,85899.56
MIO_PPS_EU27_2020,RO21,2020,45429.97
MIO_PPS_EU27_2020,RO22,2020,40469.6
MIO_PPS_EU27_2020,RO3,2020,163828.47
MIO_PPS_EU27_2020,RO31,2020,47441.27
MIO_PPS_EU27_2020,RO32,2020,116387.2
MIO_PPS_EU27_2020,RO4,2020,70682.29
MIO_PPS_EU27_2020,RO41,2020,31939.96
MIO_PPS_EU27_2020,RO42,2020,38742.33
MIO_PPS_EU27_2020,ROZ,2020,295.47
MIO_PPS_EU27_2020,ROZZ,2020,295.47
MIO_PPS_EU27_2020,RS,2020,88384.7
MIO_PPS_EU27_2020,RS1,2020,59851.04
MIO_PPS_EU27_2020,RS11,2020,37224.85
MIO_PPS_EU27_2020,RS12,2020,22626.2
MIO_PPS_EU27_2020,RS2,2020,28492.96
MIO_PPS_EU27_2020,RS21,2020,16146.73
MIO_PPS_EU27_2020,RS22,2020,12346.24
MIO_PPS_EU27_2020,RSZ,2020,40.69
MIO_PPS_EU27_2020,RSZZ,2020,40.69
MIO_PPS_EU27_2020,SE,2020,380741.15
MIO_PPS_EU27_2020,SE1,2020,176282.06
MIO_PPS_EU27_2020,SE11,2020,121983.73
MIO_PPS_EU27_2020,SE12,2020,54298.33
MIO_PPS_EU27_2020,SE2,2020,148843.96
MIO_PPS_EU27_2020,SE21,2020,27129.92
MIO_PPS_EU27_2020,SE22,2020,49488.49
MIO_PPS_EU27_2020,SE23,2020,72225.55
MIO_PPS_EU27_2020,SE3,2020,55540.22
MIO_PPS_EU27_2020,SE31,2020,25315.52
MIO_PPS_EU27_2020,SE32,2020,11630.31
MIO_PPS_EU27_2020,SE33,2020,18594.4
MIO_PPS_EU27_2020,SEZ,2020,74.92
MIO_PPS_EU27_2020,SEZZ,2020,74.92
MIO_PPS_EU27_2020,SI,2020,56287.48
MIO_PPS_EU27_2020,SI0,2020,56287.48
MIO_PPS_EU27_2020,SI03,2020,24425.23
MIO_PPS_EU27_2020,SI04,2020,31862.25
MIO_PPS_EU27_2020,SK,2020,117685.89
MIO_PPS_EU27_2020,SK0,2020,117685.89
MIO_PPS_EU27_2020,SK01,2020,33361.57
MIO_PPS_EU27_2020,SK02,2020,36343.67
MIO_PPS_EU27_2020,SK03,2020,22904.98
MIO_PPS_EU27_2020,SK04,2020,25075.66
MIO_PPS_EU27_2020,TR,2020,1527953.24
MIO_PPS_EU27_2020,TR1,2020,459817.22
MIO_PPS_EU27_2020,TR10,2020,459817.22
MIO_PPS_EU27_2020,TR2,2020,71958.27
MIO_PPS_EU27_2020,TR21,2020,41048.16
MIO_PPS_EU27_2020,TR22,2020,30910.11
MIO_PPS_EU27_2020,TR3,2020,191966.94
MIO_PPS_EU27_2020,TR31,2020,93039.91
MIO_PPS_EU27_2020,TR32,2020,48739.55
MIO_PPS_EU27_2020,TR33,2020,50187.47
MIO_PPS_EU27_2020,TR4,2020,177880.49
MIO_PPS_EU27_2020,TR41,2020,83858.93
MIO_PPS_EU27_2020,TR42,2020,94021.55
MIO_PPS_EU27_2020,TR5,2020,182815.31
MIO_PPS_EU27_2020,TR51,2020,144989.57
MIO_PPS_EU27_2020,TR52,2020,37825.75
MIO_PPS_EU27_2020,TR6,2020,147608.01
MIO_PPS_EU27_2020,TR61,2020,49577.75
MIO_PPS_EU27_2020,TR62,2020,59363.18
MIO_PPS_EU27_2020,TR63,2020,38667.08
MIO_PPS_EU27_2020,TR7,2020,56579.71
MIO_PPS_EU27_2020,TR71,2020,21156.69
MIO_PPS_EU27_2020,TR72,2020,35423.01
MIO_PPS_EU27_2020,TR8,2020,58235.9
MIO_PPS_EU27_2020,TR81,2020,13909.92
MIO_PPS_EU27_2020,TR82,2020,11007.31
MIO_PPS_EU27_2020,TR83,2020,33318.67
MIO_PPS_EU27_2020,TR9,2020,33615.75
MIO_PPS_EU27_2020,TR90,2020,33615.75
MIO_PPS_EU27_2020,TRA,2020,23408.78
MIO_PPS_EU27_2020,TRA1,2020,13603.84
MIO_PPS_EU27_2020,TRA2,2020,9804.94
MIO_PPS_EU27_2020,TRB,2020,37595.92
MIO_PPS_EU27_2020,TRB1,2020,20594.25
MIO_PPS_EU27_2020,TRB2,2020,17001.67
MIO_PPS_EU27_2020,TRC,2020,86470.94
MIO_PPS_EU27_2020,TRC1,2020,36689.21
MIO_PPS_EU27_2020,TRC2,2020,27392.48
MIO_PPS_EU27_2020,TRC3,2020,22389.25
PPS_EU27_2020_HAB,AL,2020,9200
PPS_EU27_2020_HAB,AL0,2020,9200
PPS_EU27_2020_HAB,AL01,2020,7400
PPS_EU27_2020_HAB,AL02,2020,11000
PPS_EU27_2020_HAB,AL03,2020,8400
PPS_EU27_2020_HAB,AT,2020,37500
PPS_EU27_2020_HAB,AT1,2020,37000
PPS_EU27_2020_HAB,AT11,2020,26600
PPS_EU27_2020_HAB,AT12,2020,31100
PPS_EU27_2020_HAB,AT13,2020,43700
PPS_EU27_2020_HAB,AT2,2020,33900
PPS_EU27_2020_HAB,AT21,2020,32600
PPS_EU27_2020_HAB,AT22,2020,34500
PPS_EU27_2020_HAB,AT3,2020,40100
PPS_EU27_2020_HAB,AT31,2020,38700
PPS_EU27_2020_HAB,AT32,2020,44800
PPS_EU27_2020_HAB,AT33,2020,39300
PPS_EU27_2020_HAB,AT34,2020,40600
PPS_EU27_2020_HAB,BE,2020,35700
PPS_EU27_2020_HAB,BE1,2020,60900
PPS_EU27_2020_HAB,BE10,2020,60900
PPS_EU27_2020_HAB,BE2,2020,36300
PPS_EU27_2020_HAB,BE21,2020,43000
PPS_EU27_2020_HAB,BE22,2020,29200
PPS_EU27_2020_HAB,BE23,2020,33000
PPS_EU27_2020_HAB,BE24,2020,36500
PPS_EU27_2020_HAB,BE25,2020,35200
PPS_EU27_2020_HAB,BE3,2020,26200
PPS_EU27_2020_HAB,BE31,2020,46500
PPS_EU27_2020_HAB,BE32,2020,22300
PPS_EU27_2020_HAB,BE33,2020,25300
PPS_EU27_2020_HAB,BE34,2020,22100
PPS_EU27_2020_HAB,BE35,2020,24100
PPS_EU27_2020_HAB,BG,2020,16600
PPS_EU27_2020_HAB,BG3,2020,11600
PPS_EU27_2020_HAB,BG31,2020,10800
PPS_EU27_2020_HAB,BG32,2020,11200
PPS_EU27_2020_HAB,BG33,2020,12600
PPS_EU27_2020_HAB,BG34,2020,11700
PPS_EU27_2020_HAB,BG4,2020,21400
PPS_EU27_2020_HAB,BG41,2020,27800
PPS_EU27_2020_HAB,BG42,2020,12000
PPS_EU27_2020_HAB,CY,2020,27100
PPS_EU27_2020_HAB,CY0,2020,27100
PPS_EU27_2020_HAB,CY00,2020,27100
PPS_EU27_2020_HAB,CZ,2020,28000
PPS_EU27_2020_HAB,CZ0,2020,28000
PPS_EU27_2020_HAB,CZ01,2020,61700
PPS_EU27_2020_HAB,CZ02,2020,24500
PPS_EU27_2020_HAB,CZ03,2020,23700
PPS_EU27_2020_HAB,CZ04,2020,19000
PPS_EU27_2020_HAB,CZ05,2020,23300
PPS_EU27_2020_HAB,CZ06,2020,26200
PPS_EU27_2020_HAB,CZ07,2020,22900
PPS_EU27_2020_HAB,CZ08,2020,21600
PPS_EU27_2020_HAB,DE,2020,37000
PPS_EU27_2020_HAB,DE1,2020,41700
PPS_EU27_2020_HAB,DE11,2020,46900
PPS_EU27_2020_HAB,DE12,2020,40300
PPS_EU27_2020_HAB,DE13,2020,35200
PPS_EU27_2020_HAB,DE14,2020,40300
PPS_EU27_2020_HAB,DE2,2020,43500
PPS_EU27_2020_HAB,DE21,2020,53800
PPS_EU27_2020_HAB,DE22,2020,36200
PPS_EU27_2020_HAB,DE23,2020,39300
PPS_EU27_2020_HAB,DE24,2020,35100
PPS_EU27_2020_HAB,DE25,2020,41500
PPS_EU27_2020_HAB,DE26,2020,37000
PPS_EU27_2020_HAB,DE27,2020,36200
PPS_EU27_2020_HAB,DE3,2020,38400
PPS_EU27_2020_HAB,DE30,2020,38400
PPS_EU27_2020_HAB,DE4,2020,27000
PPS_EU27_2020_HAB,DE40,2020,27000
PPS_EU27_2020_HAB,DE5,2020,43200
PPS_EU27_2020_HAB,DE50,2020,43200
PPS_EU27_2020_HAB,DE6,2020,58100
PPS_EU27_2020_HAB,DE60,2020,58100
PPS_EU27_2020_HAB,DE7,2020,41500
PPS_EU27_2020_HAB,DE71,2020,46500
PPS_EU27_2020_HAB,DE72,2020,32000
PPS_EU27_2020_HAB,DE73,2020,33100
PPS_EU27_2020_HAB,DE8,2020,26400
PPS_EU27_2020_HAB,DE80,2020,26400
PPS_EU27_2020_HAB,DE9,2020,34400
PPS_EU27_2020_HAB,DE91,2020,43600
PPS_EU27_2020_HAB,DE92,2020,35600
PPS_EU27_2020_HAB,DE93,2020,26300
PPS_EU27_2020_HAB,DE94,2020,33000
PPS_EU27_2020_HAB,DEA,2020,35400
PPS_EU27_2020_HAB,DEA1,2020,37600
PPS_EU27_2020_HAB,DEA2,2020,38200
PPS_EU27_2020_HAB,DEA3,2020,31300
PPS_EU27_2020_HAB,DEA4,2020,35500
PPS_EU27_2020_HAB,DEA5,2020,31700
PPS_EU27_2020_HAB,DEB,2020,31900
PPS_EU27_2020_HAB,DEB1,2020,31100
PPS_EU27_2020_HAB,DEB2,2020,28000
PPS_EU27_2020_HAB,DEB3,2020,33600
PPS_EU27_2020_HAB,DEC,2020,31700
PPS_EU27_2020_HAB,DEC0,2020,31700
PPS_EU27_2020_HAB,DED,2020,28600
PPS_EU27_2020_HAB,DED2,2020,29300
PPS_EU27_2020_HAB,DED4,2020,26200
PPS_EU27_2020_HAB,DED5,2020,30700
PPS_EU27_2020_HAB,DEE,2020,26400
PPS_EU27_2020_HAB,DEE0,2020,26400
PPS_EU27_2020_HAB,DEF,2020,30900
PPS_EU27_2020_HAB,DEF0,2020,30900
PPS_EU27_2020_HAB,DEG,2020,26800
PPS_EU27_2020_HAB,DEG0,2020,26800
PPS_EU27_2020_HAB,DK,2020,39900
PPS_EU27_2020_HAB,DK0,2020,39600
PPS_EU27_2020_HAB,DK01,2020,51500
PPS_EU27_2020_HAB,DK02,2020,27600
PPS_EU27_2020_HAB,DK03,2020,35700
PPS_EU27_2020_HAB,DK04,2020,37300
PPS_EU27_2020_HAB,DK05,2020,32900
PPS_EU27_2020_HAB,EE,2020,25800
PPS_EU27_2020_HAB,EE0,2020,25800
PPS_EU27_2020_HAB,EE00,2020,25800
PPS_EU27_2020_HAB,EL,2020,18600
PPS_EU27_2020_HAB,EL3,2020,25400
PPS_EU27_2020_HAB,EL30,2020,25400
PPS_EU27_2020_HAB,EL4,2020,15200
PPS_EU27_2020_HAB,EL41,2020,12200
PPS_EU27_2020_HAB,EL42,2020,17500
PPS_EU27_2020_HAB,EL43,2020,14900
PPS_EU27_2020_HAB,EL5,2020,14200
PPS_EU27_2020_HAB,EL51,2020,13100
PPS_EU27_2020_HAB,EL52,2020,14600
PPS_EU27_2020_HAB,EL53,2020,15500
PPS_EU27_2020_HAB,EL54,2020,13400
PPS_EU27_2020_HAB,EL6,2020,15700
PPS_EU27_2020_HAB,EL61,2020,14700
PPS_EU27_2020_HAB,EL62,2020,15500
PPS_EU27_2020_HAB,EL63,2020,14000
PPS_EU27_2020_HAB,EL64,2020,18400
PPS_EU27_2020_HAB,EL65,2020,16200
PPS_EU27_2020_HAB,ES,2020,24900
PPS_EU27_2020_HAB,ES1,2020,22800
PPS_EU27_2020_HAB,ES11,2020,22900
PPS_EU27_2020_HAB,ES12,2020,22100
PPS_EU27_2020_HAB,ES13,2020,23200
PPS_EU27_2020_HAB,ES2,2020,30200
PPS_EU27_2020_HAB,ES21,2020,32000
PPS_EU27_2020_HAB,ES22,2020,30400
PPS_EU27_2020_HAB,ES23,2020,27100
PPS_EU27_2020_HAB,ES24,2020,28100
PPS_EU27_2020_HAB,ES3,2020,34100
PPS_EU27_2020_HAB,ES30,2020,34100
PPS_EU27_2020_HAB,ES4,2020,21700
PPS_EU27_2020_HAB,ES41,2020,24200
PPS_EU27_2020_HAB,ES42,2020,20300
PPS_EU27_2020_HAB,ES43,2020,18800
PPS_EU27_2020_HAB,ES5,2020,26000
PPS_EU27_2020_HAB,ES51,2020,29300
PPS_EU27_2020_HAB,ES52,2020,21900
PPS_EU27_2020_HAB,ES53,2020,22700
PPS_EU27_2020_HAB,ES6,2020,18900
PPS_EU27_2020_HAB,ES61,2020,18500
PPS_EU27_2020_HAB,ES62,2020,20800
PPS_EU27_2020_HAB,ES63,2020,20900
PPS_EU27_2020_HAB,ES64,2020,19000
PPS_EU27_2020_HAB,ES7,2020,18100
PPS_EU27_2020_HAB,ES70,2020,18100
PPS_EU27_2020_HAB,EU27_2020,2020,30000
PPS_EU27_2020_HAB,FI,2020,34300
PPS_EU27_2020_HAB,FI1,2020,34300
PPS_EU27_2020_HAB,FI19,2020,30400
PPS_EU27_2020_HAB,FI1B,2020,44200
PPS_EU27_2020_HAB,FI1C,2020,30400
PPS_EU27_2020_HAB,FI1D,2020,28700
PPS_EU27_2020_HAB,FI2,2020,31900
PPS_EU27_2020_HAB,FI20,2020,31900
PPS_EU27_2020_HAB,FR,2020,31300
PPS_EU27_2020_HAB,FR1,2020,52300
PPS_EU27_2020_HAB,FR10,2020,52300
PPS_EU27_2020_HAB,FRB,2020,25900
PPS_EU27_2020_HAB,FRB0,2020,25900
PPS_EU27_2020_HAB,FRC,2020,25200
PPS_EU27_2020_HAB,FRC1,2020,26100
PPS_EU27_2020_HAB,FRC2,2020,23900
PPS_EU27_2020_HAB,FRD,2020,25400
PPS_EU27_2020_HAB,FRD1,2020,24500
PPS_EU27_2020_HAB,FRD2,2020,26000
PPS_EU27_2020_HAB,FRE,2020,24900
PPS_EU27_2020_HAB,FRE1,2020,25700
PPS_EU27_2020_HAB,FRE2,2020,23200
PPS_EU27_2020_HAB,FRF,2020,25700
PPS_EU27_2020_HAB,FRF1,2020,28700
PPS_EU27_2020_HAB,FRF2,2020,26000
PPS_EU27_2020_HAB,FRF3,2020,23000
PPS_EU27_2020_HAB,FRG,2020,28200
PPS_EU27_2020_HAB,FRG0,2020,28200
PPS_EU27_2020_HAB,FRH,2020,27200
PPS_EU27_2020_HAB,FRH0,2020,27200
PPS_EU27_2020_HAB,FRI,2020,26500
PPS_EU27_2020_HAB,FRI1,2020,27400
PPS_EU27_2020_HAB,FRI2,2020,23900
PPS_EU27_2020_HAB,FRI3,2020,25600
PPS_EU27_2020_HAB,FRJ,2020,25800
PPS_EU27_2020_HAB,FRJ1,2020,23700
PPS_EU27_2020_HAB,FRJ2,2020,27700
PPS_EU27_2020_HAB,FRK,2020,30600
PPS_EU27_2020_HAB,FRK1,2020,25700
PPS_EU27_2020_HAB,FRK2,2020,31600
PPS_EU27_2020_HAB,FRL,2020,29200
PPS_EU27_2020_HAB,FRL0,2020,29200
PPS_EU27_2020_HAB,FRM,2020,24100
PPS_EU27_2020_HAB,FRM0,2020,24100
PPS_EU27_2020_HAB,FRY,2020,18300
PPS_EU27_2020_HAB,FRY1,2020,20400
PPS_EU27_2020_HAB,FRY2,2020,22400
PPS_EU27_2020_HAB,FRY3,2020,14100
PPS_EU27_2020_HAB,FRY4,2020,20100
PPS_EU27_2020_HAB,FRY5,2020,8700
PPS_EU27_2020_HAB,HR,2020,19500
PPS_EU27_2020_HAB,HR0,2020,19500
PPS_EU27_2020_HAB,HR02,2020,12600
PPS_EU27_2020_HAB,HR03,2020,17700
PPS_EU27_2020_HAB,HR05,2020,36700
PPS_EU27_2020_HAB,HR06,2020,16100
PPS_EU27_2020_HAB,HU,2020,22400
PPS_EU27_2020_HAB,HU1,2020,34200
PPS_EU27_2020_HAB,HU11,2020,46500
PPS_EU27_2020_HAB,HU12,2020,17900
PPS_EU27_2020_HAB,HU2,2020,19000
PPS_EU27_2020_HAB,HU21,2020,20200
PPS_EU27_2020_HAB,HU22,2020,21100
PPS_EU27_2020_HAB,HU23,2020,15200
PPS_EU27_2020_HAB,HU3,2020,15500
PPS_EU27_2020_HAB,HU31,2020,15100
PPS_EU27_2020_HAB,HU32,2020,14800
PPS_EU27_2020_HAB,HU33,2020,16600
PPS_EU27_2020_HAB,IE,2020,61600
PPS_EU27_2020_HAB,IE0,2020,61600
PPS_EU27_2020_HAB,IE04,2020,23700
PPS_EU27_2020_HAB,IE05,2020,77000
PPS_EU27_2020_HAB,IE06,2020,64800
PPS_EU27_2020_HAB,IT,2020,28300
PPS_EU27_2020_HAB,ITC,2020,34800
PPS_EU27_2020_HAB,ITC1,2020,29800
PPS_EU27_2020_HAB,ITC2,2020,36100
PPS_EU27_2020_HAB,ITC3,2020,30100
PPS_EU27_2020_HAB,ITC4,2020,37700
PPS_EU27_2020_HAB,ITF,2020,18900
PPS_EU27_2020_HAB,ITF1,2020,24000
PPS_EU27_2020_HAB,ITF2,2020,20800
PPS_EU27_2020_HAB,ITF3,2020,18300
PPS_EU27_2020_HAB,ITF4,2020,18600
PPS_EU27_2020_HAB,ITF5,2020,21400
PPS_EU27_2020_HAB,ITF6,2020,16700
PPS_EU27_2020_HAB,ITG,2020,18300
PPS_EU27_2020_HAB,ITG1,2020,17500
PPS_EU27_2020_HAB,ITG2,2020,20600
PPS_EU27_2020_HAB,ITH,2020,33500
PPS_EU27_2020_HAB,ITH1,2020,45300
PPS_EU27_2020_HAB,ITH2,2020,37500
PPS_EU27_2020_HAB,ITH3,2020,31600
PPS_EU27_2020_HAB,ITH4,2020,30800
PPS_EU27_2020_HAB,ITH5,2020,34500
PPS_EU27_2020_HAB,ITI,2020,30300
PPS_EU27_2020_HAB,ITI1,2020,29500
PPS_EU27_2020_HAB,ITI2,2020,24700
PPS_EU27_2020_HAB,ITI3,2020,26600
PPS_EU27_2020_HAB,ITI4,2020,32700
PPS_EU27_2020_HAB,LT,2020,26300
PPS_EU27_2020_HAB,LT0,2020,26300
PPS_EU27_2020_HAB,LT01,2020,38000
PPS_EU27_2020_HAB,LT02,2020,21400
PPS_EU27_2020_HAB,LU,2020,78500
PPS_EU27_2020_HAB,LU0,2020,78500
PPS_EU27_2020_HAB,LU00,2020,78500
PPS_EU27_2020_HAB,LV,2020,21600
PPS_EU27_2020_HAB,LV0,2020,21600
PPS_EU27_2020_HAB,LV00,2020,21600
PPS_EU27_2020_HAB,ME,2020,13400
PPS_EU27_2020_HAB,ME0,2020,13400
PPS_EU27_2020_HAB,ME00,2020,13400
PPS_EU27_2020_HAB,MK,2020,11300
PPS_EU27_2020_HAB,MK0,2020,11300
PPS_EU27_2020_HAB,MK00,2020,11300
PPS_EU27_2020_HAB,MT,2020,29400
PPS_EU27_2020_HAB,MT0,2020,29300
PPS_EU27_2020_HAB,MT00,2020,29300
PPS_EU27_2020_HAB,NL,2020,39200
PPS_EU27_2020_HAB,NL1,2020,29500
PPS_EU27_2020_HAB,NL11,2020,33700
PPS_EU27_2020_HAB,NL12,2020,27900
PPS_EU27_2020_HAB,NL13,2020,26800
PPS_EU27_2020_HAB,NL2,2020,33000
PPS_EU27_2020_HAB,NL21,2020,33400
PPS_EU27_2020_HAB,NL22,2020,33600
PPS_EU27_2020_HAB,NL23,2020,29300
PPS_EU27_2020_HAB,NL3,2020,44000
PPS_EU27_2020_HAB,NL31,2020,50000
PPS_EU27_2020_HAB,NL32,2020,50500
PPS_EU27_2020_HAB,NL33,2020,38200
PPS_EU27_2020_HAB,NL34,2020,31900
PPS_EU27_2020_HAB,NL4,2020,38700
PPS_EU27_2020_HAB,NL41,2020,40400
PPS_EU27_2020_HAB,NL42,2020,34700
PPS_EU27_2020_HAB,NO,2020,42700
PPS_EU27_2020_HAB,NO0,2020,37900
PPS_EU27_2020_HAB,NO02,2020,30000
PPS_EU27_2020_HAB,NO06,2020,35500
PPS_EU27_2020_HAB,NO07,2020,33800
PPS_EU27_2020_HAB,NO08,2020,44300
PPS_EU27_2020_HAB,NO09,2020,29700
PPS_EU27_2020_HAB,NO0A,2020,37600
PPS_EU27_2020_HAB,PL,2020,22900
PPS_EU27_2020_HAB,PL2,2020,21900
PPS_EU27_2020_HAB,PL21,2020,20800
PPS_EU27_2020_HAB,PL22,2020,22700
PPS_EU27_2020_HAB,PL4,2020,22400
PPS_EU27_2020_HAB,PL41,2020,25000
PPS_EU27_2020_HAB,PL42,2020,19100
PPS_EU27_2020_HAB,PL43,2020,18600
PPS_EU27_2020_HAB,PL5,2020,23400
PPS_EU27_2020_HAB,PL51,2020,25300
PPS_EU27_2020_HAB,PL52,2020,17900
PPS_EU27_2020_HAB,PL6,2020,19200
PPS_EU27_2020_HAB,PL61,2020,18600
PPS_EU27_2020_HAB,PL62,2020,16000
PPS_EU27_2020_HAB,PL63,2020,21700
PPS_EU27_2020_HAB,PL7,2020,20200
PPS_EU27_2020_HAB,PL71,2020,22100
PPS_EU27_2020_HAB,PL72,2020,16500
PPS_EU27_2020_HAB,PL8,2020,15900
PPS_EU27_2020_HAB,PL81,2020,15600
PPS_EU27_2020_HAB,PL82,2020,15800
PPS_EU27_2020_HAB,PL84,2020,16800
PPS_EU27_2020_HAB,PL9,2020,37000
PPS_EU27_2020_HAB,PL91,2020,50200
PPS_EU27_2020_HAB,PL92,2020,19600
PPS_EU27_2020_HAB,PT,2020,22900
PPS_EU27_2020_HAB,PT1,2020,23000
PPS_EU27_2020_HAB,PT11,2020,19900
PPS_EU27_2020_HAB,PT15,2020,22900
PPS_EU27_2020_HAB,PT16,2020,20400
PPS_EU27_2020_HAB,PT17,2020,29400
PPS_EU27_2020_HAB,PT18,2020,20900
PPS_EU27_2020_HAB,PT2,2020,20200
PPS_EU27_2020_HAB,PT20,2020,20200
PPS_EU27_2020_HAB,PT3,2020,20600
PPS_EU27_2020_HAB,PT30,2020,20600
PPS_EU27_2020_HAB,RO,2020,21800
PPS_EU27_2020_HAB,RO1,2020,20600
PPS_EU27_2020_HAB,RO11,2020,20500
PPS_EU27_2020_HAB,RO12,2020,20700
PPS_EU27_2020_HAB,RO2,2020,15500
PPS_EU27_2020_HAB,RO21,2020,14300
PPS_EU27_2020_HAB,RO22,2020,17100
PPS_EU27_2020_HAB,RO3,2020,31400
PPS_EU27_2020_HAB,RO31,2020,16400
PPS_EU27_2020_HAB,RO32,2020,50100
PPS_EU27_2020_HAB,RO4,2020,19300
PPS_EU27_2020_HAB,RO41,2020,16800
PPS_EU27_2020_HAB,RO42,2020,21900
PPS_EU27_2020_HAB,RS,2020,12800
PPS_EU27_2020_HAB,RS1,2020,16900
PPS_EU27_2020_HAB,RS11,2020,22000
PPS_EU27_2020_HAB,RS12,2020,12300
PPS_EU27_2020_HAB,RS2,2020,8500
PPS_EU27_2020_HAB,RS21,2020,8500
PPS_EU27_2020_HAB,RS22,2020,8400
PPS_EU27_2020_HAB,SE,2020,36800
PPS_EU27_2020_HAB,SE1,2020,42800
PPS_EU27_2020_HAB,SE11,2020,51100
PPS_EU27_2020_HAB,SE12,2020,31300
PPS_EU27_2020_HAB,SE2,2020,33200
PPS_EU27_2020_HAB,SE21,2020,31100
PPS_EU27_2020_HAB,SE22,2020,32100
PPS_EU27_2020_HAB,SE23,2020,35000
PPS_EU27_2020_HAB,SE3,2020,31600
PPS_EU27_2020_HAB,SE31,2020,29500
PPS_EU27_2020_HAB,SE32,2020,30900
PPS_EU27_2020_HAB,SE33,2020,35600
PPS_EU27_2020_HAB,SI,2020,26800
PPS_EU27_2020_HAB,SI0,2020,26800
PPS_EU27_2020_HAB,SI03,2020,22100
PPS_EU27_2020_HAB,SI04,2020,31900
PPS_EU27_2020_HAB,SK,2020,21600
PPS_EU27_2020_HAB,SK0,2020,21600
PPS_EU27_2020_HAB,SK01,2020,49500
PPS_EU27_2020_HAB,SK02,2020,19900
PPS_EU27_2020_HAB,SK03,2020,17100
PPS_EU27_2020_HAB,SK04,2020,15400
PPS_EU27_2020_HAB,TR,2020,18300
PPS_EU27_2020_HAB,TR1,2020,29700
PPS_EU27_2020_HAB,TR10,2020,29700
PPS_EU27_2020_HAB,TR2,2020,19900
PPS_EU27_2020_HAB,TR21,2020,22300
PPS_EU27_2020_HAB,TR22,2020,17400
PPS_EU27_2020_HAB,TR3,2020,18000
PPS_EU27_2020_HAB,TR31,2020,21200
PPS_EU27_2020_HAB,TR32,2020,15500
PPS_EU27_2020_HAB,TR33,2020,16100
PPS_EU27_2020_HAB,TR4,2020,21700
PPS_EU27_2020_HAB,TR41,2020,20000
PPS_EU27_2020_HAB,TR42,2020,23500
PPS_EU27_2020_HAB,TR5,2020,22400
PPS_EU27_2020_HAB,TR51,2020,25700
PPS_EU27_2020_HAB,TR52,2020,15200
PPS_EU27_2020_HAB,TR6,2020,13800
PPS_EU27_2020_HAB,TR61,2020,15300
PPS_EU27_2020_HAB,TR62,2020,14500
PPS_EU27_2020_HAB,TR63,2020,11500
PPS_EU27_2020_HAB,TR7,2020,13900
